,ts_code,name,fullname,enname,cn_spell,market,list_status,list_date,delist_date,trade_unit,isin,curr_type
549,00698.HK,通达集团,通达集团控股有限公司,Tongda Group Holdings Limited,TDJT,主板,L,20001222,,10000.0,KYG8917X1218,HKD
550,00700.HK,腾讯控股,腾讯控股有限公司,Tencent Holdings Ltd.,TXKG,主板,L,20040616,,100.0,KYG875721634,HKD
551,00701.HK,CNT GROUP,北海集团有限公司,CNT Group Ltd.,CNTGROUP,主板,L,19910521,,2000.0,BMG2237T1009,HKD
552,00702.HK,中国油气控股,中国油气控股有限公司,Sino Oil and Gas Holdings Ltd.,ZGYQKG,主板,L,20000209,,10000.0,BMG8184U1154,HKD
553,00703.HK,FUTURE BRIGHT,佳景集团有限公司,Future Bright Holdings Limited,FUTUREBRIGHT,主板,L,20020815,,6000.0,BMG3698L1072,HKD
554,00704.HK,和嘉控股,和嘉控股有限公司,Huscoke Holdings Limited,HJKG,主板,L,19910526,,5000.0,BMG4709B1129,HKD
555,00707.HK,亚洲电视控股,亚洲电视控股有限公司,Asia Television Holdings Limited,YZDSKG,主板,L,20060330,,8000.0,KYG0541Y1382,HKD
556,00708.HK,恒大汽车,中国恒大新能源汽车集团有限公司,China Evergrande New Energy Vehicle Group Limited,HDQC,主板,L,20080212,,500.0,HK0000264595,HKD
557,00709.HK,佐丹奴国际,佐丹奴国际有限公司,Giordano International Limited,ZDNGJ,主板,L,19910619,,2000.0,BMG6901M1010,HKD
558,00710.HK,京东方精电,京东方精电有限公司,BOE Varitronix Limited,JDFJD,主板,L,19910630,,1000.0,BMG1223L1054,HKD
559,00711.HK,亚洲联合基建控股,亚洲联合基建控股有限公司,Asia Allied Infrastructure Holdings Limited,YZLHJJKG,主板,L,19930212,,2000.0,BMG0578N1048,HKD
560,00712.HK,卡姆丹克太阳能,卡姆丹克太阳能系统集团有限公司,Comtec Solar Systems Group Limited,KMDKTYN,主板,L,20091030,,10000.0,KYG234201138,HKD
561,00713.HK,世界(集团),世界(集团)有限公司,World Houseware (Holdings) Limited,SJJT,主板,L,19930415,,2000.0,KYG9768F1028,HKD
562,00715.HK,中泛控股,中泛控股有限公司,China Oceanwide Holdings Limited,ZFKG,主板,L,19910704,,2000.0,BMG2117K1045,HKD
563,00716.HK,胜狮货柜,胜狮货柜企业有限公司,Singamas Container Holdings Limited,SSHG,主板,L,19930708,,2000.0,HK0716002271,HKD
564,00717.HK,英皇资本,英皇资本集团有限公司,Emperor Capital Group Limited,YHZB,主板,L,20070424,,6000.0,BMG313751015,HKD
565,00718.HK,太和控股,太和控股有限公司,Tai United Holdings Limited,THKG,主板,L,19951002,,5000.0,BMG8661J1045,HKD
566,00719.HK,山东新华制药股份,山东新华制药股份有限公司,Shandong Xinhua Pharmaceutical Company Limited,SDXHZYGF,主板,L,19961231,,2000.0,CNE100000411,HKD
567,00720.HK,意达利控股,意达利控股有限公司,Auto Italia Holdings Ltd.,YDLKG,主板,L,19910715,,25000.0,BMG066391019,HKD
568,00721.HK,中国金融国际,中国金融国际投资有限公司,China Financial International Investments Limited,ZGJRGJ,主板,L,20010608,,10000.0,BMG2110W1055,HKD
569,00722.HK,联合医务,联合医务集团有限公司,UMP Healthcare Holdings Ltd.,LHYW,主板,L,20151127,,2000.0,KYG9320W1069,HKD
570,00723.HK,信保环球控股,信保环球控股有限公司,Reliance Global Holdings Limited,XBHQKG,主板,L,19910718,,30000.0,BMG8598B2080,HKD
571,00724.HK,瑞鑫国际集团,瑞鑫国际集团有限公司,Ruixin International Holdings Limited,RXGJJT,主板,L,20000703,,10000.0,BMG7713S3024,HKD
572,00725.HK,恒都集团,恒都集团有限公司,Perennial International Limited,HDJT,主板,L,19961230,,2000.0,BMG7004P1086,HKD
573,00726.HK,筑友智造科技,筑友智造科技集团有限公司,DIT Group Limited,ZYZZKJ,主板,L,19910724,,5000.0,BMG2773V2045,HKD
574,00727.HK,皇冠环球集团,皇冠环球集团有限公司,Crown International Corporation Limited,HGHQJT,主板,L,19980116,,10000.0,HK0000313244,HKD
575,00728.HK,中国电信,中国电信股份有限公司,China Telecom Corporation Limited,ZGDX,主板,L,20021115,,2000.0,CNE1000002V2,HKD
576,00730.HK,首惠产业金融,首惠产业金融服务集团有限公司,Capital Industrial Financial Services Group Limited,SHCYJR,主板,L,19910807,,1000.0,BMG8114P1032,HKD
577,00731.HK,建发新胜,建发新胜浆纸有限公司,C&D Newin Paper & Pulp Corporation Limited,JFXS,主板,L,19951201,,20000.0,BMG7783F1317,HKD
578,00732.HK,信利国际,信利国际有限公司,Truly International Holdings Limited,XLGJ,主板,L,19910729,,2000.0,KYG910191363,HKD
579,00733.HK,合富辉煌,合富辉煌集团控股有限公司,Hopefluent Group Holdings Limited,HFHH,主板,L,20040715,,2000.0,KYG459921071,HKD
580,00736.HK,中国置业投资,中国置业投资控股有限公司,China Properties Investment Holdings Limited,ZGZYTZ,主板,L,19920930,,3000.0,BMG2157U1945,HKD
581,00737.HK,湾区发展,深圳投控湾区发展有限公司,Shenzhen Investment Holdings Bay Area Development Company Limited,WQFZ,主板,L,20030806,,500.0,KYG8088A1168,HKD
582,00738.HK,莱尔斯丹,莱尔斯丹控股有限公司,Le Saunda Holdings Limited,LESD,主板,L,19921211,,2000.0,BMG5456B1063,HKD
583,00743.HK,亚洲水泥(中国),亚洲水泥(中国)控股公司,Asia Cement (China) Holdings Corporation,YZSNZG,主板,L,20080520,,500.0,KYG0539C1069,HKD
584,00745.HK,中国国家文化产业,中国国家文化产业集团有限公司,China National Culture Group Limited,ZGGJWHCY,主板,L,20041013,,20000.0,KYG2116P1798,HKD
585,00746.HK,理文化工,理文化工有限公司,Lee & Man Chemical Company Limited,LWHG,主板,L,20020116,,2000.0,KYG5427E1145,HKD
586,00747.HK,沈阳公用发展股份,沈阳公用发展股份有限公司,Shenyang Public Utility Holdings Company Limited,SYGYFZGF,主板,L,19991216,,2000.0,CNE100000460,HKD
587,00750.HK,水发兴业能源,中国水发兴业能源集团有限公司,China Shuifa Singyes Energy Holdings Limited,SFXYNY,主板,L,20090113,,1000.0,BMG2161E1113,HKD
588,00751.HK,创维集团,创维集团有限公司,Skyworth Group Limited,CWJT,主板,L,20000407,,2000.0,BMG8181C1001,HKD
589,00752.HK,PICO FAR EAST,笔克远东集团有限公司,Pico Far East Holdings Limited,PICOFAREAST,主板,L,19920928,,2000.0,KYG7082H1276,HKD
590,00753.HK,中国国航,中国国际航空股份有限公司,Air China Limited,ZGGH,主板,L,20041215,,2000.0,CNE1000001S0,HKD
591,00754.HK,合生创展集团,合生创展集团有限公司,Hopson Development Holdings Limited,HSCZJT,主板,L,19980527,,100.0,BMG4600H1198,HKD
592,00755.HK,大方广瑞德(新),大方广瑞德集团有限公司,DevGreat Group Limited,DFGRDX,主板,L,19921027,,5000.0,BMG8064K1128,HKD
593,00756.HK,森美控股,森美(集团)控股有限公司,Summi (Group) Holdings Limited,SMKG,主板,L,20080710,,8000.0,KYG8566A1177,HKD
594,00757.HK,阳光能源,阳光能源控股有限公司,Solargiga Energy Holdings Limited,YGNY,主板,L,20080331,,1000.0,KYG8268W1024,HKD
595,00759.HK,CEC INT'L HOLD,CEC国际控股有限公司,CEC International Holdings Limited,CECINTLHOLD,主板,L,19991115,,2000.0,BMG1988W1064,HKD
596,00760.HK,新天地产集团,新天地产集团有限公司,Talent Property Group Limited,XTDCJT,主板,L,19950808,,30000.0,BMG8668U2017,HKD
597,00762.HK,中国联通,中国联合网络通信(香港)股份有限公司,China Unicom (Hong Kong) Limited,ZGLT,主板,L,20000622,,2000.0,HK0000049939,HKD
598,00763.HK,中兴通讯,中兴通讯股份有限公司,ZTE Corporation,ZXTX,主板,L,20041209,,200.0,CNE1000004Y2,HKD
599,00764.HK,永恒策略,永恒策略投资有限公司,Eternity Investment Limited,YHCL,主板,L,20000215,,10000.0,BMG320501254,HKD
600,00765.HK,PERFECTECH INTL,威发国际集团有限公司,Perfectech International Holdings Limited,PERFECTECHINTL,主板,L,19921023,,2000.0,BMG7004C1073,HKD
601,00767.HK,中基长寿科学,中基长寿科学集团有限公司,Zhong Ji Longevity Science Group Limited,ZJCSKX,主板,L,19951120,,10000.0,BMG989M12097,HKD
602,00768.HK,开明投资,开明投资有限公司,UBA Investments Limited,KMTZ,主板,L,20000118,,2000.0,KYG9158X1016,HKD
603,00769.HK,中国稀土,中国稀土控股有限公司,China Rare Earth Holdings Limited,ZGXT,主板,L,19991015,,2000.0,KYG210891001,HKD
604,00770.HK,SHANGHAI GROWTH,沪光国际上海发展投资有限公司,Shanghai International Shanghai Growth Investment Ltd.,SHANGHAIGROWTH,主板,L,19931130,,1000.0,KYG806391002,HKD
605,00771.HK,自动系统,自动系统集团有限公司,Automated Systems Holdings Limited,ZDXT,主板,L,19971105,,2000.0,BMG0666H1007,HKD
606,00772.HK,阅文集团,阅文集团,China Literature Limited,YWJT,主板,L,20171108,,200.0,KYG2121R1039,HKD
607,00775.HK,长江生命科技,长江生命科技集团有限公司,"CK Life Sciences Int'l., (Holdings) Inc.",CJSMKJ,主板,L,20080908,,2000.0,KYG2176J1058,HKD
608,00776.HK,帝国科技集团,帝国科技集团有限公司,Imperium Technology Group Limited,DGKJJT,主板,L,20080910,,500.0,KYG4750S1131,HKD
609,00777.HK,网龙,网龙网络控股有限公司,NetDragon Websoft Holdings Limited,WL,主板,L,20080624,,500.0,KYG6427W1042,HKD
610,00780.HK,同程旅行,同程旅行控股有限公司,Tongcheng Travel Holdings Limited,TCLX,主板,L,20181126,,400.0,KYG8918W1069,HKD
611,00784.HK,凌锐控股,凌锐控股有限公司,Ling Yui Holdings Limited,LRKG,主板,L,20171228,,10000.0,KYG5496R1039,HKD
612,00788.HK,中国铁塔,中国铁塔股份有限公司,China Tower Corporation Limited,ZGTT,主板,L,20180808,,500.0,CNE100006V65,HKD
613,00789.HK,雅天妮集团,雅天妮集团有限公司,Artini Holdings Limited,YTNJT,主板,L,20080516,,20000.0,BMG051121264,HKD
614,00794.HK,锦胜集团(控股),锦胜集团(控股)有限公司,Come Sure Group (Holdings) Limited,JSJTKG,主板,L,20090226,,2000.0,KYG2298N1097,HKD
615,00797.HK,第七大道,第七大道控股有限公司,7Road Holdings Limited,DQDD,主板,L,20180718,,2000.0,KYG806101013,HKD
616,00798.HK,中电光谷,中电光谷联合控股有限公司,China Electronics Optics Valley Union Holding Company Limited,ZDGG,主板,L,20140328,,4000.0,KYG2119Q1091,HKD
617,00799.HK,IGG,IGG Inc,IGG Inc,IGG,主板,L,20150707,,1000.0,KYG6771K1022,HKD
618,00802.HK,中国钱包,中国钱包支付集团有限公司,China e-Wallet Payment Group Limited,ZGQB,主板,L,20090210,,10000.0,BMG2114Y1158,HKD
619,00804.HK,鼎石资本,鼎石资本有限公司,Pinestone Capital Limited,DSZB,主板,L,20170608,,5000.0,KYG7110K1186,HKD
620,00805.HK,新吉奥房车,新吉奥房车有限公司,New Gonow Recreational Vehicles Inc.,XJAFC,主板,L,20250113,,2000.0,KYG6471S1084,HKD
621,00806.HK,惠理集团,惠理集团有限公司,Value Partners Group Limited,HLJT,主板,L,20071122,,1000.0,KYG931751005,HKD
622,00807.HK,上海实业环境,上海实业环境控股有限公司,SIIC Environment Holdings Ltd.,SHSYHJ,主板,L,20180323,,1000.0,SG1BI7000000,HKD
623,00809.HK,大成生化科技,大成生化科技集团有限公司,Global Bio-chem Technology Group Company Limited,DCSHKJ,主板,L,20010316,,2000.0,KYG3919S1057,HKD
624,00810.HK,中国铸晨81,中国铸晨81金融有限公司,China Castson 81 Finance Company Limited,ZGZC81,主板,L,20020228,,6000.0,BMG215271096,HKD
625,00811.HK,新华文轩,新华文轩出版传媒股份有限公司,"Xinhua Winshare Publishing and Media Co., Ltd.",XHWX,主板,L,20070530,,1000.0,CNE1000004B0,HKD
626,00812.HK,西证国际证券,西证国际证券股份有限公司,Southwest Securities International Securities Limited,XZGJZQ,主板,L,20020130,,2000.0,BMG8301A1099,HKD
627,00813.HK,世茂集团,世茂集团控股有限公司,Shimao Group Holdings Limited,SMJT,主板,L,20060705,,500.0,KYG810431042,HKD
628,00814.HK,北京京客隆,北京京客隆商业集团股份有限公司,Beijing Jingkelong Company Limited,BJJKL,主板,L,20080226,,1000.0,CNE100000247,HKD
629,00815.HK,中国白银集团,中国白银集团有限公司,China Silver Group Limited,ZGBYJT,主板,L,20121228,,2000.0,KYG211771038,HKD
630,00816.HK,金茂服务,金茂物业服务发展股份有限公司,"Jinmao Property Services Co., Limited",JMFW,主板,L,20220310,,500.0,HK0000827664,HKD
631,00817.HK,中国金茂,中国金茂控股集团有限公司,China Jinmao Holdings Group Limited,ZGJM,主板,L,20070817,,2000.0,HK0817039453,HKD
632,00818.HK,高阳科技,高阳科技(中国)有限公司,Hi Sun Technology (China) Limited,GYKJ,主板,L,19971222,,3000.0,BMG4512G1261,HKD
633,00819.HK,天能动力,天能动力国际有限公司,Tianneng Power International Ltd.,TNDL,主板,L,20070611,,2000.0,KYG8655K1094,HKD
634,00821.HK,汇盈控股,汇盈控股有限公司,Value Convergence Holdings Limited,HYKG,主板,L,20080815,,4000.0,HK0000048543,HKD
635,00822.HK,嘉瑞国际,嘉瑞国际控股有限公司,Ka Shui International Holdings Ltd.,JRGJ,主板,L,20070627,,2000.0,KYG5217R1011,HKD
636,00825.HK,新世界百货中国,新世界百货中国有限公司,New World Department Store China Limited,XSJBHZG,主板,L,20070712,,1000.0,KYG650071098,HKD
637,00826.HK,天工国际,天工国际有限公司,Tiangong International Company Limited,TGGJ,主板,L,20070726,,2000.0,KYG888311134,HKD
638,00827.HK,玖源集团,玖源化工(集团)有限公司,Ko Yo Chemical (Group) Limited,JYJT,主板,L,20080825,,4000.0,KYG5319F1384,HKD
639,00828.HK,王朝酒业,王朝酒业集团有限公司,Dynasty Fine Wines Group Limited,WCJY,主板,L,20050126,,2000.0,KYG2950W1087,HKD
640,00829.HK,神冠控股,神冠控股(集团)有限公司,Shenguan Holdings (Group) Limited,SGKG,主板,L,20091013,,2000.0,KYG8116M1087,HKD
641,00830.HK,中国建筑兴业,中国建筑兴业集团有限公司,China State Construction Development Holdings Limited,ZGJZXY,主板,L,20100330,,2000.0,KYG8438L1014,HKD
642,00831.HK,利亚零售,利亚零售有限公司,Convenience Retail Asia Limited,LYLS,主板,L,20110620,,2000.0,KYG239801080,HKD
643,00832.HK,建业地产,建业地产股份有限公司,Central China Real Estate Limited,JYDC,主板,L,20080606,,1000.0,KYG207681001,HKD
644,00833.HK,华讯,华讯股份有限公司,Alltronics Holdings Limited,HX,主板,L,20050715,,4000.0,KYG022791340,HKD
645,00834.HK,康大食品,中国康大食品有限公司,China Kangda Food Company Limited,KDSP,主板,L,20081222,,4000.0,BMG2110F1023,HKD
646,00836.HK,华润电力,华润电力控股有限公司,China Resources Power Holdings Company Limited,HRDL,主板,L,20031112,,2000.0,HK0836012952,HKD
647,00837.HK,谭木匠,谭木匠控股有限公司,Carpenter Tan Holdings Limited,TMJ,主板,L,20091229,,500.0,KYG1991G1064,HKD
648,00838.HK,亿和控股,亿和精密工业控股有限公司,EVA Precision Industrial Holdings Limited,YHKG,主板,L,20050511,,2000.0,KYG321481015,HKD
649,00839.HK,中教控股,中国教育集团控股有限公司,China Education Group Holdings Limited,ZJKG,主板,L,20171215,,1000.0,KYG2163M1033,HKD
650,00840.HK,天业节水,新疆天业节水灌溉股份有限公司,Xinjiang Tianye Water Saving Irrigation System Company Limited,TYJS,主板,L,20080124,,2000.0,CNE1000004P0,HKD
651,00841.HK,木薯资源,亚洲木薯资源控股有限公司,Asia Cassava Resources Holdings Ltd.,MSZY,主板,L,20090323,,2000.0,KYG053931062,HKD
652,00842.HK,理士国际,理士国际技术有限公司,Leoch International Technology Limited,LSGJ,主板,L,20101116,,1000.0,KYG546541015,HKD
653,00844.HK,广泰国际控股,广泰国际控股有限公司,Greatime International Holdings Limited,GTGJKG,主板,L,20111124,,4000.0,VGG4166C1086,HKD
654,00845.HK,恒盛地产,恒盛地产控股有限公司,Glorious Property Holdings Limited,HSDC,主板,L,20091002,,1000.0,KYG3940K1058,HKD
655,00846.HK,明发集团,明发集团(国际)有限公司,Mingfa Group (International) Company Limited,MFJT,主板,L,20091113,,1000.0,KYG614131038,HKD
656,00848.HK,茂业国际,茂业国际控股有限公司,Maoye International Holdings Limited,MYGJ,主板,L,20080505,,1000.0,KYG5804G1047,HKD
657,00851.HK,盛源控股,盛源控股有限公司,Sheng Yuan Holdings Limited,SYKG,主板,L,19981202,,10000.0,BMG8115Q2095,HKD
658,00852.HK,海峡石油化工,海峡石油化工控股有限公司,Strong Petrochemical Holdings Limited,HXSYHG,主板,L,20090112,,2000.0,KYG853951203,HKD
659,00853.HK,微创医疗,微创医疗科学有限公司,MicroPort Scientific Corporation,WCYL,主板,L,20100924,,100.0,KYG608371046,HKD
660,00854.HK,威雅利,威雅利电子(集团)有限公司,Willas-Array Electronics (Holdings) Ltd.,WYL,主板,L,20131206,,1000.0,BMG9643L1349,HKD
661,00855.HK,中国水务,中国水务集团有限公司,China Water Affairs Group Limited,ZGSW,主板,L,19991011,,2000.0,BMG210901242,HKD
662,00856.HK,伟仕佳杰,伟仕佳杰控股有限公司,VSTECS Holdings Limited,WSJJ,主板,L,20020509,,2000.0,KYG9400C1116,HKD
663,00857.HK,中国石油股份,中国石油天然气股份有限公司,Petrochina Company Limited,ZGSYGF,主板,L,20000407,,2000.0,CNE1000003W8,HKD
664,00858.HK,精优药业,精优药业控股有限公司,Extrawell Pharmaceutical Holdings Ltd.,JYYY,主板,L,19990310,,10000.0,BMG3285Q1134,HKD
665,00859.HK,中昌国际控股,中昌国际控股集团有限公司,Zhongchang International Holdings Group Limited,ZCGJKG,主板,L,20000615,,2000.0,BMG9898M1001,HKD
666,00860.HK,APOLLO出行,Apollo智慧出行集团有限公司,Apollo Future Mobility Group Limited,APOLLOCX,主板,L,20020903,,4000.0,BMG0411X1112,HKD
667,00861.HK,神州控股,神州数码控股有限公司,Digital China Holdings Limited,SZKG,主板,L,20010601,,1000.0,BMG2759B1072,HKD
668,00862.HK,远见控股,远见控股有限公司,Vision Values Holdings Limited,YJKG,主板,L,19981014,,5000.0,KYG9375G1212,HKD
669,00863.HK,OSL集团,OSL集团有限公司,OSL Group Limited,OSLJT,主板,L,20150908,,500.0,KYG1106B1095,HKD
670,00864.HK,永利地产发展,永利地产发展有限公司,Wing Lee Property Investments Limited,YLDCFZ,主板,L,20130319,,4000.0,BMG9705S1008,HKD
671,00865.HK,建德国际控股,建德国际控股有限公司,Jiande International Holdings Limited,JDGJKG,主板,L,20081106,,4000.0,KYG5139V1077,HKD
672,00866.HK,中国秦发,中国秦发集团有限公司,China Qinfa Group Ltd.,ZGQF,主板,L,20090703,,2000.0,KYG2159E1070,HKD
673,00867.HK,康哲药业,康哲药业控股有限公司,China Medical System Holdings Limited,KZYY,主板,L,20100928,,1000.0,KYG211081248,HKD
674,00868.HK,信义玻璃,信义玻璃控股有限公司,Xinyi Glass Holdings Ltd.,XYBL,主板,L,20050203,,1000.0,KYG9828G1082,HKD
675,00869.HK,彩星玩具,彩星玩具有限公司,Playmates Toys Limited,CXWJ,主板,L,20080201,,4000.0,BMG7147S1008,HKD
676,00871.HK,中国疏浚环保,中国疏浚环保控股有限公司,China Dredging Environment Protection Holdings Limited,ZGSJHB,主板,L,20110620,,20000.0,KYG2116C1116,HKD
677,00873.HK,世茂服务,世茂服务控股有限公司,Shimao Services Holdings Limited,SMFW,主板,L,20201030,,1000.0,KYG8104A1085,HKD
678,00874.HK,白云山,广州白云山医药集团股份有限公司,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,BYS,主板,L,19971030,,2000.0,CNE100000387,HKD
